Serial§Event§Code Departamento§Departamento§Code Municipio§Municipio§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Lost Cattle§Damages in roads Mts§Duration (d)§Relief§fichas.latitude§fichas.longitude§Formula§POBLACION95
2011-00068§RAIN§15§RAAN§1502§Bilwi§2011/12/22§La Carretera de Bilwi a Rosita fue dañada por la lluvia en Kukalaya, Cascal, Breñas. La fuente no especifica cuantos metros fueron afectados.§ATMOSPHCONDITION§LLuvias prolongadas.§La Prensa 2011-12-27 P. 1, P. 2§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§14.01§83.23§0§0
2010-00002§STRONGWIND§12§Chontales§1208§Villa Sandino§2010/1/10§En Villa Sandino trece horas sin energía eléctrica por fallas en el sistema de transmisión entre Acoyapa y la Gateada debido a fuertes vientos.§ATMOSPHCONDITION§Fuertes vientos afectaron el sistema de transmisión de enegí§La Prensa 2010-01-12 P. 6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.02§84.59§0§0
2010-00003§STRONGWIND§12§Chontales§1205§Santo Tomás§2010/1/10§13 Horas sin energía eléctrica por fallas en el sistema de transmisión entre Acoyapa y la Gateada debido a fuetes vientos.§ATMOSPHCONDITION§Fuertes viento afectaron el sistema de transmisión de energí§La Prensa 2010-01-12 P. 6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.04§85.05§0§0
2010-00004§STRONGWIND§12§Chontales§1206§San Pedro de Lóvago§2010/1/10§13 Horas sin energía eléctrica por fallas en el sistema de transmisión de energía entre Acoyapa y la Gateada, debido a fuertes vientos.§ATMOSPHCONDITION§Fuertes vientos azotaron el Departamento de Chontales.§La Prensa 2010-01-12 P. 6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.07§85.07§0§0
2010-00005§STRONGWIND§16§RAAS§1604§El Rama§2010/1/10§13 Horas sin energía eléctrica por fallas en el sistema de transmisión entre Acoyapa y la Gateada debido a fuetes vientos.§ATMOSPHCONDITION§Sistema de transmisión de energía colpsó en la zona por los §La Prensa 2010-01-12 P. 6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.09§84.13§0§0
2010-00006§STRONGWIND§16§RAAS§1608§Bluefields§2010/1/10§Municipio de Bluefields afectado por trece horas sin energía, por fallas en el sistema de transmisión entre Acoyapa y la Gateada.§ATMOSPHCONDITION§Fuertes vientos afectaron el sistema de transmisión de energ§La Prensa 2010-01-12 P. 6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12§83.45§0§0
2008-00060§RAIN§5§León§508§León§2008/8/30§IEl Jicaral y Las Mojarras incomunicados por el desborde del río El Tamarindo.§OVERFLOW§Desbodamiento causado por intensas lluvias.§La Prensa 2008-09-04 P.7B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§5§0§12.26§86.53§0§0
2008-00063§RAIN§8§Granada§803§Granada§2008/9/5§22 derrumbes en Volcán Mombacho producto de las lluvias. El dato de evacuados se dedujo de multiplicar por cinco las 17 familias evacuadas. Estos datos fueron revelado por la fuente.§LANDSLIDE§Derrumbes en el Volcán Mombacho.§La Prensa 2008-09-06 P.1A§§§§1§0§0§0§0§0§0§0§0§85§0§0§0§0§0§0§0§0§0§11.55§85.57§0§0
2008-00079§RAIN§5§León§508§León§2008/9/30§El número de damnificados se dedujo de multiplicar por cienco el número de vivienda destruida.§DETERIORATION§La vivienda se cayó producto de intensas lluvias y deterioro§La Prensa 2008-10-01 P.7A§§§§1§0§0§0§1§0§5§0§0§0§0§0§0§0§0§0§0§0§0§12.26§86.53§0§0
2008-00102§RAIN§4§Chinandega§403§Cinco Pinos§2008/10/16§El desborde de los ríos El Negro y El Gallo dejaron incomunicadas las comarcas San Pedro de Potrero Grande, San Juan de Cinco Pinos y San Francisco de Cuajiniquilapa. La fuente no refleja el número de afectados.§OVERFLOW§Río El Negro y  El Gallo se desbordaron.§La Prensa 2008-10-17 P.8A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§13.13§86.52§0§0
2008-00105§RAIN§10§Rivas§1008§Rivas§2008/10/16§La Comunidad El Ostional incomunicada por la crecida de los Ríos Ochomogo, Escameca y La Flor.§OVERFLOW§Intensa lluvias provocan desbordamiento de ríos en la zona d§La Prensa 2008-10-17 P.8A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§11.26§85.49§0§0
2008-00111§RAIN§15§RAAN§1502§Bilwi§2008/10/16§Tres desapareciedos a bordo de de una panga en los Cayos Miskitos.Estos datos lo reveló la fuente.§ATMOSPHCONDITION§Fuertes lluvias en la RAAN.§La Prensa 2008-10-17 P.8A§§§§1§0§0§3§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§14.01§83.23§0§0
2010-00014§RAIN§5§León§509§La Paz Centro§2010/5/27§70 casas inundadas por las fuertes lluvias. Los  datos de afectados se dedujeron al multiplicar por cinco el número de viviendas afectadas.§ATMOSPHCONDITION§Intensas lluvias en el Occidente de Nicaragua.§La Prensa 2010-05-28 P. 1, P. 8A; 29 P. 1A, P. 7A§§§§1§0§0§0§0§70§0§350§0§0§0§0§0§0§0§0§0§0§0§12.2§86.4§0§0
2007-00013§STRONGWIND§14§Matagalpa§1406§Matagalpa§2007/8/17§Fuertes vientos y aguacero botaron árbol de eucalipto  que obstruyó el paso sobre la Avenida Bartolomé Martínez, un muerto al caerle un árbol en el sector del Valle El Ocote, daños en techos y escuelas, afectaciones en los cables de tendido eléctrico. datos proporcionados por la fuente.§ATMOSPHCONDITION§§La Prensa 2007-08-18 P.1A§§§§1§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.55§85.55§0§0
2005-00013§STORM§6§Managua§605§Managua§2005/5/15§Cientos de barrios inundados en Managua por desbordamiento de cauces, fuertes vientos causaron desperfectos en el tendido eléctrico, en los servicios de agua potable y en el servicio telefónico. Un rayó afectó a la planta Los Brasiles de servicio eléctrico.§ATMOSPHCONDITION§Intensas lluvias por Depresión Tropical.§La Prensa 2005-05-15 P.1A,P.9A§§§§1§0§0§0§0§233§0§1165§0§0§0§0§0§0§0§0§0§0§0§12.09§86.16§0§0
2010-00030§STRONGWIND§6§Managua§605§Managua§2010/6/17§Tres casas dañadas al caer un árbol durante un vendaval. Los afectados se dedujeron a partir del multiplicar por cinco el número de viviendas  afectadas.§ATMOSPHCONDITION§§La Prensa 2010-06-18 P. 5A§§§§1§0§0§0§0§3§0§15§0§0§0§0§0§0§0§0§0§0§0§12.09§86.16§0§0
2005-00021§STORM§6§Managua§605§Managua§2005/6/15§Cuatro cauces desbordados, un rayo cayó en la barra de salida del trasformador de potencia y en un circuito de distribución, dejando sin energía a la ciudad creando embotellamientos en el tráfico vehícular. Datos proporcionados por la fuente.§ATMOSPHCONDITION§Fuerte lluvias, vientos y descargas eléctricas.§La Prensa 2005-06-16 P.6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.09§86.26§0§0
2005-00022§TORNADO§8§Granada§803§Granada§2005/6/29§Tornado azotó barrios del Noroeste de Granada. Arrancó techos de viviendas afectando a 24 familias, provocó inundaciones, deslizamientos de tierra en Cuiscoma, botó un muro en El Guapinol. Los datos de afectados se dedujo de multiplicar por cinco el número de familias afectadas, el dato de damnificados lo proporciono la fuente.§ATMOSPHCONDITION§§La Prensa 2005-06-30 P.10B§§§§1§0§0§0§0§0§116§120§0§0§0§0§0§0§0§0§0§0§0§22.55§85.57§0§0
2005-00024§HURRICANE§8§Granada§804§Nandaime§2005/7/3§Un nuerto por corrientes, 114 casas inundadas, 570 afectados. 89 niños y 63 adultos damnificados en 33 viviendas destruidas, paredes y árboles caídos. Los datos de afectados se dedujeron de las viviendas afectadas. Los datos de damnificados y viviendas destruidas los proporcionó la fuente.§ATMOSPHCONDITION§Intensas Lluvias en el Pacífico de Nicaragua.§La Prensa 2009-07-04 P.1A,P.7A; 05 P.7A§§§§1§1§0§0§33§114§165§570§0§0§0§0§0§0§0§0§0§0§0§11.45§86.03§0§0
2005-00027§STORM§13§Jinotega§1307§Jinotega§2005/8/7§Tendido eléctrico colapsó en la ciudad, casas inundadas en varios barrios con agua y lodo. Cables de alta tensión en media calle del barrio Linda Vista. La fuente no refleja datos de afectados, sólo dice que hubo.§RAIN§Fuertes lluvias y vientos en el Norte de Nicaragua.§La Prensa 2005-08-08 P.10B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§13.05§86§0§0
2005-00030§SURGE§4§Chinandega§405§El Viejo§2005/10/3§Seis personas fallecidas por naufragio, dos mujeres y cuatro varones.  Desbordes de ríos, inundaciones de viviendas, destrucción de la red vial. datos proporcionados por la fuente.§Huracán§Lluvias y fuertes vientos.§La Prensa 2005-10-04 P.1A§§§§1§6§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.4§87.1§0§0
2005-00047§HURRICANE§16§RAAS§1608§Bluefields§2005/11/4§32 mil manzanas de bosques afectados por el huracán Beta. Manglares, pino, caoba, cedro macho, santa maría y palo de agua. Ocho mil manzanas severamente dañados y el resto afectados. Daños al ecosistema marino y al medio ambiente. Datos reflejados por la fuente.§ATMOSPHCONDITION§Intensas lluvias y vientos fuertes.§La Prensa 2005-11-05 P./B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§22364.67§0§0§0§0§12§83.45§0§0
2010-00041§RAIN§4§Chinandega§405§El Viejo§2010/8/1§Las fuerte lluvias provocaron daños en el 25% de los cultivos de frijol, 50% de cultivos de maíz y una parte indeterminada de los cultivos de sorgo. Datos proporcionados por la fuente.§ATMOSPHCONDITION§Intensas lluvias en el Occidente de Nicaragua.§La Prensa 2010-08-02 P. 1A, 7A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12.4§87.1§0§0
2010-00042§RAIN§4§Chinandega§402§San Francisco del Norte§2010/8/1§Se perdieron 210 hectáreas de cultivo de frijoles debido a las fuertes lluvias. Datos proporcionados por la fuente.§ATMOSPHCONDITION§Intensas lluvias en el Occidente de Nicaragua.§La Prensa 2010-08-02 P. 1A, 7A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§210§0§0§0§0§13.12§86.46§0§0
2010-00044§RAIN§9§Carazo§908§La Conquista§2010/8/1§140 hectáreas de cultivos varios, afectados en la conquista por las fuertes lluvias.§ATMOSPHCONDITION§Intensas lluvias en Carazo.§La Prensa 2010-08-02 P. 1A, 7A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§140§0§0§0§0§11.44§86.11§0§0
2010-00046§RAIN§8§Granada§803§Granada§2010/8/5§Un kilometro de carretera dañado debido a las fuertes lluvias.§ATMOSPHCONDITION§Intensas lluvias en la Región del Pacífico de Nicaragua.§La Prensa 2010-08-05 P. 11A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§1000§0§0§11.55§85.57§0§0
2010-00048§RAIN§15§RAAN§§§2010/8/17§Las fuertes lluvias provocaron daños en 48 kilómetros de carretera y 15 alcantarillas. Datos proporcionados por la feunte.§ATMOSPHCONDITION§§La Prensa 2010-08-18 P. 6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§48000§0§0§13.1§94.57§0§0
2010-00053§RAIN§6§Managua§605§Managua§2010/8/21§50 viviendas afectadas, 10 viviendas destruidas y 105 personas damnificadas debido a las fuertes lluvias. La fuente no especifica el numero total de afectados.§ATMOSPHCONDITION§Intensas lluvias en la ciudad de Managua.§La Prensa 2010-08-22 P. 1A, 6A; 23 P. 8A§§§§1§0§0§0§10§50§105§0§0§0§0§0§0§0§0§0§0§0§0§12.1§86.21§0§0
2003-00003§STORM§6§Managua§605§Managua§2003/3/19§En la ciudad de Managua, 31 mil hogares sin energía eléctrica por tres horas, interrupción provocada por lluvias y fuertes vientos. datos reflejados por la fuente.§ATMOSPHCONDITION§Fuertes vientos y lluvias..§La Prensa 2003-03-20§§§§1§0§0§0§0§0§0§155000§0§0§0§0§0§0§0§0§0§0§0§12.09§86.16§0§0
2003-00011§STRONGWIND§13§Jinotega§1307§Jinotega§2003/4/1§Vientos huracanados causaron daños a 12 viviendas en dos barrios de Jinotega. Provocaron caída de cables del tendido eléctrico.§ATMOSPHCONDITION§Vientos huracanados repentinos en la ciudad de Jinotega.§LaPrensa 2003-04-02 P.7B§§§§1§0§0§0§0§12§0§60§0§0§0§0§0§0§0§0§0§0§0§13.05§86.21§0§0
2003-00012§STRONGWIND§13§Jinotega§1305§San Sebastián de Yalí§2003/4/1§Ráfagas de vientos despegan madera y zinc de diez aulas de clase de un centro educativo rural, 325 niños se quedaron sin escuela. datos proporcionados por la fuente.§ATMOSPHCONDITION§Segun INETER, estos vientos son provocados por altas presion§La Prensa 2003-04-02 P.7A§§§§1§0§0§0§0§0§0§0§0§0§0§0§1§0§0§0§0§0§0§13.18§86.11§0§0
2003-00026§STORM§3§Estelí§303§Estelí§2003/6/18§Lluvias intensas dejaron varios tramos de carreteras partidas, los fuertes vientos destruyeron varias viviendas y averías en el tendido eléctrico y telefónico. La fuente no refleja datos del  número de casas afectadas.§Tormenta tropical§Tormenta Tropical No. 12§La Prensa 2003-06-19 P.10B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§13.05§86.21§0§0
2003-00043§TORNADO§16§RAAS§1608§Bluefields§2003/6/10§Tornado arrancó el techo de la glorieta del Colegio Divino Pastor, tres barrios inundados. La fuente no presenta mayores datos de afectados.§ATMOSPHCONDITION§§La Prensa 2003-06-11 P.11B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12§83.45§0§0
2003-00045§STORM§16§RAAS§1608§Bluefields§2003/7/8§En el Bluff, fuertes vientos desprendieron el zinc a varias casas, inundacion en barrios. La Fuente no refleja cifras.§Tormenta tropical§Tormenta Tropical N.20§La Prensa 2003-07-08 P.8B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§12§83.45§0§0
2007-00020§STRONGWIND§1§Nueva Segovia§102§Murra§2007/9/5§El Municipio de Murra no tuvo energía eléctrica por problemas ocasionados por los vientos en los postes y tendido eléctrico.§Huracán§Huracán Felix§La Prensa 2007-09-06 P6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§13.45§86.01§0§0
2007-00027§RAIN§6§Managua§605§Managua§2007/9/22§200000 metros de calles asfaltadas y 24000 metros de adoquinado dañado por intensas lluvias.§ATMOSPHCONDITION§§La Prensa 2007-09-23 P.3A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§240000§0§0§12.09§86.16§0§0
2007-00016§STRONGWIND§1§Nueva Segovia§103§El Jicaro§2007/9/4§Viento votó dos postes del tendido eléctrico en la Comunidad El Carmen, dejando sin energía eléctrica a cinco comunidades.§Huracán§Huracán Felix§La Prensa 2007-09-05 P.6A§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§13.43§86.08§0§0
2002-00002§TORNADO§3§Estelí§303§Estelí§2002/3/16§Tornado dejo varias viviendas sin techo en el barrio Melania Hernández. No hay registro de los afectados en la fuente.§ATMOSPHCONDITION§§La Prensa 2002-03-17 P.5B§§§§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§13.05§86.21§0§0
2002-00008§STRONGWIND§9§Carazo§902§Jinotepe§2002/4/6§Fuertes vientos desprendieron un portón de la portería del campo de futbol en Jinotepe, cayó sobre un adolescente y y el jóven murió camino al hospita.§ATMOSPHCONDITION§§La Prensa 2002-04-07 P.5B§§§§1§1§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§0§11.51§86.12§0§0
