Serial§Event§Code Territorio nacional§Territorio nacional§Code Departamento§Departamento§Code Sección§Sección§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude
2001-00004§STORM§UY§Uruguay§UYSA§Salto§§§§2001/10/8§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§25§§§§§§§§§-31.327478§-57.017459
2001-00005§STORM§UY§Uruguay§UYTA§Tacuarembó§§§§2001/10/8§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§4§§§§§§§§§-32.108241§-55.770774
2001-00008§TORNADO§UY§Uruguay§UYFS§Flores§UYFS01§01§§2001/11/23§§No asignada§§Ceeayuí - Nusa  http://wwwceeayuiorguy/web2010/indexphp/actividades2007/56-fenomenosseveros  WEB§§§Estación Ancap destruída§1§§§§§50§§§§§§§§§§§-33.513989§-56.905616
2002-00001§TORNADO§UY§Uruguay§UYCA§Canelones§UYCA03§03§§2002/3/10§§No asignada§§PSF - SNE  http://policiasinfronterasblogspotcom/2008_08_01_archivehtml  WEB§§§§1§§§§§700§§5511§§§§§§§§§-34.608496§-56.357397
2002-00002§TORNADO§UY§Uruguay§UYCA§Canelones§UYCA27§27§§2002/3/10§§No asignada§§“Eventos adversos y gestion del riesgo Hacia un Sistema de Información de Riesgos”  LIBRO§§§§1§§§§§§§5511§§§§§§§§§-34.610274§-55.81665
2002-00003§TORNADO§UY§Uruguay§UYCA§Canelones§UYCA01§01§§2002/3/10§§No asignada§§http://policiasinfronterasblogspotcom/2008_08_01_archivehtml  WEB§§§§1§2§§§§700§§5511§§§§§§§§§-34.592354§-56.251193
2002-00004§TORNADO§UY§Uruguay§UYCA§Canelones§UYCA06§06§§2002/3/10§§No asignada§§PSF - SNE  http://policiasinfronterasblogspotcom/2008_08_01_archivehtml  WEB§§§§1§§§§§§§5511§§§§§§§§§-34.641981§-56.061227
2002-00005§TORNADO§UY§Uruguay§UYCA§Canelones§UYCA14§14§Tapia§2002/3/10§§No asignada§§PSF - SNE  http://policiasinfronterasblogspotcom/2008_08_01_archivehtml  WEB§§§§1§§§§§§§5511§§§§§§§§§-34.570549§-55.751416
2002-00017§STORM§UY§Uruguay§UYAR§Artigas§UYAR01§01§§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§Decenas de viviendas con pérdida de techos árboles y columna§1§§§§§§§§§§§§§§§§-30.400016§-56.46616
2002-00018§STORM§UY§Uruguay§UYAR§Artigas§UYAR07§07§§2002/11/20§§No asignada§§El Pais  http://wwwelpaiscomuy/02/11/21/pnacio_20324asp  WEB§§§Derrumbe de viviendas y pérdida de techos§1§§§§§§§§§§§§§§§§-30.260694§-57.593802
